#####################################################################
# Alchemist log file - simulation started at: 2024-04-04T10:22+0000 #
#####################################################################
#
# seed = 8
#
# The columns have the following meaning: 
# time distances[min] distances[max] distances[mean] 
0.0 NaN NaN NaN
0.0 NaN NaN NaN
1.0 0.6057736488207571 2.181910717087195 1.500652189238364
2.0 1.160662489636282 2.406199903696469 1.5161571246453667
3.0 1.1806296193707584 2.4342507566161884 1.5187115128694146
4.0 1.1558294436945284 2.3749055091234093 1.4969846132979407
5.0 1.1191966467878909 2.3553365698821884 1.4771870320692846
6.0 1.0668143281509708 2.3362550005109255 1.4580248172693797
7.0 0.9981308055036825 2.3236863997268977 1.4386583074286199
8.0 0.9592604180719695 2.31388649529897 1.4188244354414568
9.0 0.9017375174710829 2.31388649529897 1.3984340708950276
10.0 0.850781283024921 2.2770301364259806 1.3792305826025633
11.0 0.8253485021099737 2.241007249214261 1.3620759395705446
12.0 0.7781744196318353 2.22021456025171 1.3439800579946615
13.0 0.7255763384348153 2.192316906643969 1.3257583159831952
14.0 0.6756206075612188 2.140424496176489 1.3067104432190628
15.0 0.5996419358813668 2.098840017055325 1.2873474210850797
16.0 0.558701485311502 2.0551315227141727 1.2677378287887047
17.0 0.505867723081274 2.044625006786441 1.249934521749199
18.0 0.49577649232765897 2.0346546409614517 1.2321603367489837
19.0 0.47209111952974964 2.0145785795136537 1.2164876993881675
20.0 0.42345707735470317 2.0180179872707145 1.2002081261191258
21.0 0.3930733490518408 2.0163088804205977 1.1836121718100159
22.0 0.399379575824138 2.0384966085034764 1.16766305241897
23.0 0.3603289692620474 2.016402125290827 1.1501693420779122
24.0 0.3100253975270546 2.03186832801353 1.1326044721301407
25.0 0.28130100250500095 2.1018756199898454 1.1145328934619634
26.0 0.28240658017163217 2.122344012547731 1.0983786262259834
27.0 0.3014476688167429 2.1171279173480078 1.0840445063803184
28.0 0.30646662491385773 2.1437072591636745 1.0714827433408514
29.0 0.3232367064470815 2.13892457747396 1.0569683855098335
30.0 0.3083385828368811 2.139841257537496 1.0424324943913093
31.0 0.327283488757324 2.1198192804519325 1.031355565015944
32.0 0.3212862028151126 2.1425835674997953 1.0193825299278538
33.0 0.3308721395348191 2.144425022041639 1.0054466219420926
34.0 0.30282365406096157 2.1752627323601805 0.9910366947689799
35.0 0.2831663366137011 2.1684528310416002 0.9780818844505655
36.0 0.2910097894150207 2.161134384840151 0.9657377702399389
37.0 0.2777075314465959 2.1430335585506235 0.953856801062432
38.0 0.26397131059578005 2.1545008189826502 0.9432688020863821
