#####################################################################
# Alchemist log file - simulation started at: 2024-04-04T10:21+0000 #
#####################################################################
#
# seed = 7
#
# The columns have the following meaning: 
# time distances[min] distances[max] distances[mean] 
0.0 NaN NaN NaN
0.0 NaN NaN NaN
1.0 0.5245995430109428 2.5482496393755447 1.487195643090444
2.0 1.0824624848904627 2.1041248302160347 1.5060529799661455
3.0 1.104196212866728 2.1163866010343395 1.5091611539221168
4.0 1.1015613951334131 2.0990495558505446 1.4891528980743574
5.0 1.054982668783589 2.1147129287517097 1.4707068849520466
6.0 0.9998432936051149 2.127906134972176 1.4549434119512572
7.0 0.9388439259826982 2.102019432311081 1.4376757920566512
8.0 0.8717944860762892 2.0685262150911985 1.4191485295585318
9.0 0.833544809075329 2.036261656591471 1.4028594170828035
10.0 0.7694862578096309 2.0148765037550924 1.3854259306278205
11.0 0.6958891603056896 1.986707903308233 1.369519782411537
12.0 0.6261243239399734 1.9911590472819096 1.3538900354646894
13.0 0.5803714117279334 1.9884431391524877 1.3394096005439156
14.0 0.532189590622945 2.0104766833526244 1.3265166199604221
15.0 0.5071525737410074 2.0173548986216714 1.3142125828546312
16.0 0.49841739883381964 2.0128389257211623 1.3027565998556863
17.0 0.4948171443474737 2.009099983010522 1.2907044396659297
18.0 0.48378143874830437 2.0155091643759016 1.2766903411109505
19.0 0.4748054378504311 2.0214239223741197 1.2652254171435486
20.0 0.46181325581535654 2.0650110241573456 1.253170671188289
21.0 0.45935075011904747 2.1233545269895906 1.2399936882004718
22.0 0.45280410356752865 2.1443322300005585 1.2255517916517331
23.0 0.43140693016673365 2.1847088859524866 1.211773061627219
24.0 0.40560078130280103 2.2254307006039094 1.1979314790061393
25.0 0.39056918822542647 2.247985722858089 1.1853422689002615
26.0 0.33132841574851046 2.266175938640104 1.1745794245902539
27.0 0.30271049385801696 2.3221628161654264 1.1614447236491778
28.0 0.30530728990942313 2.356033311522281 1.1470832481088078
29.0 0.2875409135329063 2.3688148065577836 1.1327191024228718
30.0 0.275940109377404 2.413872819486486 1.1196062772508735
31.0 0.29867413106936025 2.454508070613639 1.1078795282165872
32.0 0.316377304464264 2.4765970597012936 1.0963178138098055
33.0 0.31280134454321673 2.517552318287443 1.0848843780277173
34.0 0.3221361692445416 2.536590962484535 1.0744630107951532
35.0 0.3102594928364324 2.575820925562964 1.0634124104509681
36.0 0.29913818738352405 2.6318431116097516 1.0529916532484926
37.0 0.2887587986652075 2.6420084665667263 1.043134341382036
38.0 0.26451372927299316 2.6698152874144414 1.0336266479862655
