#####################################################################
# Alchemist log file - simulation started at: 2024-04-04T10:19+0000 #
#####################################################################
#
# seed = 6
#
# The columns have the following meaning: 
# time distances[min] distances[max] distances[mean] 
0.0 NaN NaN NaN
0.0 NaN NaN NaN
1.0 0.4499077222183097 2.3645398108451507 1.5044287872621342
2.0 1.1938079751059374 2.373329837244565 1.5266312560582067
3.0 1.2079112858330854 2.3840198725560535 1.5277706462504919
4.0 1.191804078584928 2.359698820213786 1.5086036413829416
5.0 1.1592766822419245 2.3524356682908403 1.491524522567232
6.0 1.1167686786726012 2.345952006651037 1.4754129345593587
7.0 1.092149094249298 2.311728171696985 1.458825732346901
8.0 1.0358033182511799 2.309518340002803 1.4413933039793962
9.0 0.9652195056898863 2.2402179000911806 1.425133434998166
10.0 0.9043477333320196 2.2421920119075507 1.4092450129411767
11.0 0.8432517031009212 2.2787786217310155 1.3928106725056597
12.0 0.7862990699188579 2.2907767632091485 1.3765989264083724
13.0 0.7253807439900728 2.3120358535189105 1.3593781119484554
14.0 0.6524046348505166 2.3168838338927475 1.342598665181058
15.0 0.6234169397449747 2.3102504498076235 1.3244119278238624
16.0 0.5471200365638523 2.3100509803216136 1.3075393262935366
17.0 0.5266403545741432 2.2979014041730808 1.2929032484326657
18.0 0.537151957950807 2.2951888935975098 1.2782679010895452
19.0 0.535183258396978 2.2837555775948393 1.262913107434012
20.0 0.4853378714960466 2.2665591880991904 1.2465922593280268
21.0 0.4544802383703711 2.270933792479346 1.2328557352341667
22.0 0.4880663337120314 2.2674521240800685 1.2215236716820672
23.0 0.5274853554646523 2.24517933432175 1.2086528397967127
24.0 0.4866157162038836 2.2326690933342404 1.1946646805434167
25.0 0.45192019988825416 2.236258112914254 1.182717110244013
26.0 0.4336083455397003 2.2116699332322076 1.1705155185969416
27.0 0.4331878269544515 2.184527004104613 1.1584199599827028
28.0 0.41284296545587085 2.1797666552198067 1.146066025394127
29.0 0.4101806145457445 2.1865924350648767 1.1342372452706002
30.0 0.38449363941498504 2.185720559581943 1.1222894281432976
31.0 0.36448099406042955 2.179074940103871 1.1123846234892867
32.0 0.3508157445130662 2.173208571948 1.1016906430023976
33.0 0.35895505162336117 2.1633638511250717 1.0894314038376773
34.0 0.35022921971971216 2.1512071534016064 1.076295034243164
35.0 0.3552062681550923 2.1667534502276706 1.06464174232294
36.0 0.35759050967612493 2.183146914123341 1.0535300462439618
37.0 0.357736380179839 2.2029322063129344 1.0414043177036227
38.0 0.32317654893969483 2.2165515465920835 1.0284362831712515
