#####################################################################
# Alchemist log file - simulation started at: 2024-04-04T10:03+0000 #
#####################################################################
#
# seed = 10
#
# The columns have the following meaning: 
# time distances[min] distances[max] distances[mean] 
0.0 NaN NaN NaN
0.0 NaN NaN NaN
1.0 0.6851904659683408 2.565009734131891 1.5197607619068774
2.0 1.157754864653406 2.2472479033677057 1.5271849851897659
3.0 1.1610935019977207 2.2018073484326295 1.5297158023477389
4.0 1.1306840779025784 2.1988667468267855 1.5113954865793784
5.0 1.098243526879966 2.160664418793032 1.4983271944010628
6.0 1.0600112001486637 2.122932503812384 1.484778725765494
7.0 1.0133264083605809 2.0972824410060675 1.4706508004686119
8.0 0.9685313226622968 2.0806735177844677 1.4565967170604652
9.0 0.9085040870702489 2.0440860063808497 1.4453019805805947
10.0 0.9028603608850065 2.0676387903890805 1.4324611738758768
11.0 0.8451009585518706 2.1085194078231564 1.419282207851518
12.0 0.7881447245841446 2.1147711079246867 1.4052130943450858
13.0 0.7292825036026456 2.0947955858440332 1.3902491850450824
14.0 0.7134351290734393 2.0863814223388246 1.3763487749603764
15.0 0.70589716332217 2.055275247438863 1.363857511141412
16.0 0.7022394930941147 2.0123877963518195 1.3510577364245748
17.0 0.6896998171380381 2.0435233821252488 1.3393385328690957
18.0 0.694512937954897 2.0811510914576705 1.327987865948428
19.0 0.6903326861432805 2.085982819737844 1.3167522888094327
20.0 0.6811643254104766 2.0849815964362377 1.3029610993742367
21.0 0.6314161561045235 2.1217025952585913 1.2900607024617416
22.0 0.6022960084559894 2.1067460507751354 1.2774486876245836
23.0 0.604223927529689 2.0959905187777714 1.2638405699989335
24.0 0.5920083410374513 2.092591446241187 1.249922296467556
25.0 0.5911269482342509 2.040074039315236 1.2346309793452217
26.0 0.5628656053031355 2.0324810286991544 1.2210036198177256
27.0 0.5172697324249986 2.0037191005153536 1.2062206208386308
28.0 0.4905563150661993 2.0128438744659993 1.192721839896993
29.0 0.46635176361254504 2.01607544654903 1.1790797149076608
30.0 0.4047529181535136 1.9986959839780443 1.1632785602848958
31.0 0.33411903029223244 2.000603098021638 1.1480381122313406
32.0 0.29030039286036013 2.0078383606769097 1.133587201690417
33.0 0.26068489007168816 2.0171854505280247 1.121507309887077
34.0 0.23574046729462372 2.04760538967311 1.110407323495243
35.0 0.22215433331009202 2.0484556232865065 1.097533841816433
36.0 0.24745443633578662 2.055675649623083 1.084222796482265
37.0 0.25381513360432456 2.076909253002522 1.0705151873981305
38.0 0.2788152775118574 2.1001146432940465 1.0555256284465642
