#####################################################################
# Alchemist log file - simulation started at: 2024-04-04T09:50+0000 #
#####################################################################
#
# seed = 14
#
# The columns have the following meaning: 
# time distances[min] distances[max] distances[mean] 
0.0 NaN NaN NaN
0.0 NaN NaN NaN
1.0 0.30161246471456327 2.963076535685859 1.4990740659253108
2.0 1.2092344273607356 2.4335834727055508 1.5321741969175817
3.0 1.1972892062748568 2.4207900136193317 1.5322111310657947
4.0 1.1807844086283052 2.3947866678980705 1.5114445412260988
5.0 1.1213197330301239 2.385864400140028 1.4947017473620674
6.0 1.0674442324004598 2.3618272603222943 1.477117872120962
7.0 0.9988024885804364 2.318519670777996 1.4589657592533052
8.0 0.972802485500954 2.2977663681846234 1.4427122993959713
9.0 0.957382131164187 2.286594862474721 1.423625703405417
10.0 0.9324384737465541 2.280776964397664 1.40733665619063
11.0 0.8896548107871712 2.2935879100502286 1.3899621361266847
12.0 0.8584114920349478 2.287229784496126 1.372913495633636
13.0 0.8157636305644853 2.2567521299617703 1.355417895190837
14.0 0.7582005338396037 2.2260039890852323 1.3414318644180618
15.0 0.7379888958063259 2.2106127729310785 1.327605446125474
16.0 0.7193680574430344 2.186250799613339 1.31286922131513
17.0 0.6643234530800683 2.155394925016545 1.298251107860823
18.0 0.6500404696184097 2.120884894379926 1.284309483853133
19.0 0.6143758421225539 2.0488990750706155 1.2688753512672897
20.0 0.577001607391243 2.0272536588255923 1.2542406666364454
21.0 0.542284980632384 2.0493687362795385 1.2408111481002788
22.0 0.5045021719535827 2.0160981468659775 1.2262281453153727
23.0 0.4831774155477513 2.022030626745356 1.2106150123826591
24.0 0.4614448531483468 1.9989964403569593 1.1937886067766026
25.0 0.45949957290876464 2.0121762211408916 1.1787367300391454
26.0 0.4585766462168248 2.0079120884002775 1.164995683033018
27.0 0.46798764034469986 1.9946778415566253 1.150680528562616
28.0 0.4449624402298655 1.9718693481835632 1.1358627679360562
29.0 0.38710529865693905 1.9554141502454037 1.1191391020442576
30.0 0.3812515024257557 1.917084806576146 1.1021299641625737
31.0 0.3777112955854597 1.9055287014511737 1.0867596427514252
32.0 0.36129496868279976 1.9158498065900482 1.0742093323516153
33.0 0.35613016586778523 1.911289325956033 1.058585548346607
34.0 0.33343440902363836 1.9180436472897768 1.0428065312101438
35.0 0.32435255041452393 1.9390393497027645 1.0276977532708045
36.0 0.35019568962097447 1.9408647081059478 1.0149530861907954
37.0 0.34788959832488375 1.950704049663981 0.9987819095296314
38.0 0.30510984181867273 1.9957606795723621 0.9802968733864091
