#####################################################################
# Alchemist log file - simulation started at: 2024-04-04T09:21+0000 #
#####################################################################
#
# seed = 10
#
# The columns have the following meaning: 
# time distances[min] distances[max] distances[mean] 
0.0 NaN NaN NaN
0.0 NaN NaN NaN
1.0 0.9069186621336391 2.175751405218436 1.5341802604060126
2.0 1.2264109485623238 2.2062584390443205 1.556776959651546
3.0 1.236379460372114 2.1845246013651165 1.5564422751867641
4.0 1.209898205416278 2.131862299599587 1.5368507911487383
5.0 1.1982863894796671 2.080996635260223 1.5189908165103845
6.0 1.170314085056248 2.0683239737072996 1.501991383458833
7.0 1.1471588060510403 2.0585285333057337 1.482540546925985
8.0 1.1156123966671534 2.0487532935088084 1.4653258068431687
9.0 1.0702315391624841 2.0961530122750944 1.4486151561154632
10.0 1.030977097365131 2.0538810943865764 1.432646384464524
11.0 0.9910935745143045 1.9802881115466051 1.4176941559608487
12.0 0.9519357139052602 2.022200640468257 1.4004530602882355
13.0 0.9064317111792803 2.067529727010109 1.382898227282179
14.0 0.8477316770008855 2.111377289710477 1.366378230157436
15.0 0.8059762747472101 2.158990614939628 1.3493184680085029
16.0 0.773247632270527 2.055500410210177 1.3289635891310818
17.0 0.7501486529762001 2.055500410210177 1.3087378501521383
18.0 0.7535808274537692 2.027995556331155 1.2901469938531538
19.0 0.7304295365106895 2.0291196651289014 1.2721657373169548
20.0 0.7171804176775735 2.039017554787692 1.2559206052724365
21.0 0.6700393275779976 2.0497627831827523 1.239249882629015
22.0 0.6616337243684679 2.045805849155367 1.2222905448764425
23.0 0.6296910999864869 2.047876250237882 1.2093980241781306
24.0 0.6007072975366616 2.0578597293332015 1.1932118531947906
25.0 0.5784798172551378 2.068126966546593 1.180120807798521
26.0 0.5714395367079779 2.0519898766972764 1.1671869402438446
27.0 0.5780003204479266 2.0319390933002826 1.149922736136979
28.0 0.5688952242128102 2.0259646558661 1.131946181561783
29.0 0.5488134814941009 2.001769685099897 1.116908781688455
30.0 0.5123919161784736 2.0344033316843655 1.1039087167059813
31.0 0.47997869035169705 2.046002434751714 1.0892495795470858
32.0 0.4704828217247236 2.0599347934741385 1.0765311505544317
33.0 0.4751639061442064 2.0774782605838635 1.062858404501375
34.0 0.43526716090498746 2.095093400955162 1.0477789448839734
35.0 0.38306325768146643 2.073028869703011 1.033383752112687
36.0 0.3584987806862039 2.075346361922315 1.0184292409914482
37.0 0.33480272928238064 2.0783106289087625 1.0048368128908083
38.0 0.3261956297083709 2.091553788472606 0.9888540533296144
