#####################################################################
# Alchemist log file - simulation started at: 2024-04-04T09:19+0000 #
#####################################################################
#
# seed = 0
#
# The columns have the following meaning: 
# time distances[min] distances[max] distances[mean] 
0.0 NaN NaN NaN
0.0 NaN NaN NaN
1.0 0.6843633855670647 2.123668309091246 1.5087518825473998
2.0 1.2227266829396743 2.429719829895727 1.5258018714986405
3.0 1.1784635020979632 2.4553761011234374 1.5243687770562788
4.0 1.1338663160993998 2.395109709214725 1.5047167254327838
5.0 1.0938185503696265 2.3694560110549605 1.4865186060483326
6.0 1.0407103027370184 2.334257633824314 1.4682883880326156
7.0 1.016952784680086 2.26921326890834 1.4519102703372524
8.0 0.9575925929144109 2.214233379356943 1.4335588189579247
9.0 0.9030300878756531 2.127063074826498 1.4134732988082517
10.0 0.8108245399333593 2.0690330180710803 1.3956009421545688
11.0 0.7905436223173888 2.0112783892716655 1.3781466947779923
12.0 0.7335227332264667 1.9732486793110553 1.3618702084809906
13.0 0.6861816541599192 1.9489219635588177 1.3450088277721957
14.0 0.6347023673920338 1.9466388662157417 1.3291468404324527
15.0 0.5975977445833259 1.9139928665289088 1.3116768940007149
16.0 0.535566734847423 1.9542938052650292 1.2940209615851443
17.0 0.48205895727025416 1.9436983056675579 1.2770047932671327
18.0 0.436242425027038 1.9516694430278854 1.2577382205483334
19.0 0.43458251495117767 1.9658358066649662 1.2428102268259458
20.0 0.43464115276446813 1.947278201527577 1.2273775281045443
21.0 0.4090811659902099 1.9058747348087373 1.2109944611788757
22.0 0.3569548786305063 1.92011697531544 1.1949010301450775
23.0 0.3202738546327316 1.9245473508060518 1.178060972653798
24.0 0.3074982740945959 1.9299132733390043 1.1613035546275263
25.0 0.3396790199828456 1.9030214339688123 1.146529992932036
26.0 0.35359633972416366 1.873010044046831 1.1333467106166146
27.0 0.3214348568392859 1.844630057335524 1.115570686461666
28.0 0.32627926698791115 1.8929532480334867 1.0948200406203004
29.0 0.30952406461593995 1.9158238134757972 1.0757981127097087
30.0 0.29681490618242384 1.962129858614897 1.056632614139206
31.0 0.2939464309488956 1.9702689278269823 1.0402635992624027
32.0 0.30864511728456917 1.984901123431542 1.025400219889783
33.0 0.2929429714713343 1.9645762547839802 1.0104264279480588
34.0 0.28284250222204155 1.957162716421213 0.9957635093350149
35.0 0.29105567175006086 1.9313168621145038 0.981776865763116
36.0 0.2710929285736202 1.9556623794198562 0.9713001372902437
37.0 0.2682418136697958 1.9246306270060174 0.9588227109067455
38.0 0.26902568695758655 1.9071053837831244 0.9409440502220584
