#####################################################################
# Alchemist log file - simulation started at: 2024-04-04T09:21+0000 #
#####################################################################
#
# seed = 8
#
# The columns have the following meaning: 
# time distances[min] distances[max] distances[mean] 
0.0 NaN NaN NaN
0.0 NaN NaN NaN
1.0 0.7439438307125219 2.4230825015914803 1.5343321033857613
2.0 1.2068092928833014 2.2847146777009053 1.5549222700236893
3.0 1.2150738233349185 2.311591240815047 1.5568820990064074
4.0 1.1584450206193073 2.2198548146868227 1.5357806425202636
5.0 1.1385430201826345 2.170238752955293 1.5144535138803619
6.0 1.0797541365663794 2.12969942064383 1.495757446961995
7.0 1.044194515202658 2.105213973769068 1.4744457585167225
8.0 0.9657750976153316 2.0841895479093027 1.454976108693645
9.0 0.8905991474278985 2.053402382352104 1.4347194303324584
10.0 0.822440717671942 2.0247506025015976 1.4168397655444953
11.0 0.7558055471214089 1.9949727079272943 1.398754602407442
12.0 0.708301627131018 1.9494899559330552 1.3811434747299647
13.0 0.6796892873130884 1.9519107255493289 1.3638375041528745
14.0 0.6898943688091547 1.9408687097308317 1.346487515483855
15.0 0.6990835708936547 1.9493829812688617 1.3276810249402855
16.0 0.6814088959903855 1.9772714592952538 1.3106579175786925
17.0 0.6515367757224066 1.9892349563697305 1.2946228389297512
18.0 0.665847928910458 2.012256412150545 1.2770812577616857
19.0 0.6511384279543243 2.0615122472841008 1.2577832523428847
20.0 0.6097998175616979 2.101875549260184 1.2410082796159887
21.0 0.5584351721452563 2.0642638377799365 1.2238076116716166
22.0 0.5468799581130249 2.023982421286319 1.2050917816770976
23.0 0.523878689067978 2.0492560039076806 1.189003919504842
24.0 0.5298499577337195 2.0773392775739614 1.1762920311256444
25.0 0.5188536935468383 2.094837868542261 1.1619918195830032
26.0 0.49622097171738666 2.073117459820763 1.1461600653456039
27.0 0.4464476427325074 2.02729580873739 1.1294625056460765
28.0 0.386889505879358 1.9731112314282981 1.108741858800732
29.0 0.3589041693735775 1.9246671969095133 1.0883889265801447
30.0 0.34991899852456193 1.9562668915021515 1.0728913561831468
31.0 0.3400709127013103 2.0105301868714442 1.056826927584521
32.0 0.3322282601525964 1.9787031122339394 1.0404730024518158
33.0 0.3287410503632655 1.9898522315259428 1.0261318914085482
34.0 0.3205967951224354 1.9912946056999794 1.00959972099782
35.0 0.35854441378726537 1.961028585799609 0.9934647904841348
36.0 0.34710312726317527 1.9561406890257067 0.9765140015637385
37.0 0.3189648632967138 1.9730947723434358 0.9625596856026053
38.0 0.3003968640587832 1.9832273389597197 0.9498379504475419
